data:text/csv;charset=utf-8,
id_ibge,location,year,wage,num_jobs,wage_avg,bra_id,cnae_diversity,cnae_diversity_eff,cbo_diversity,cbo_diversity_eff,eci,distance,density,opp_gain,bra_1,bra_3,bra_5,bra_7,bra_9,num_est,num_jobs_est,bra_display,bra_rca,wld_rca,wage_growth,num_emp_growth,wage_growth_5,num_emp_growth_5
4201208,"Antônio Carlos",2003,745555.45,1053,708.03,"5sc000000",69,11.663,124,41.327,1.06,0.913449,0.0865515,0.141918,"5","5sc","5sc00","5sc0000","5sc000000",0,0,"5SC000000",false,false,,,,
4201208,"Antônio Carlos",2004,867494.69,1140,760.96,"5sc000000",72,11.63,125,39.586,1.109,0.923481,0.0765195,0.138132,"5","5sc","5sc00","5sc0000","5sc000000",0,0,"5SC000000",false,false,0.164,0.083,,
4201208,"Antônio Carlos",2005,1100486.06,1369,803.86,"5sc000000",73,13.99,134,43.685,1,0.912977,0.0870233,0.150728,"5","5sc","5sc00","5sc0000","5sc000000",0,0,"5SC000000",false,false,0.269,0.201,,
4201208,"Antônio Carlos",2006,1379634.36,1624,849.53,"5sc000000",89,18.141,141,49.716,1.246,0.913837,0.0861627,0.12407,"5","5sc","5sc00","5sc0000","5sc000000",0,0,"5SC000000",false,false,0.254,0.186,,
4201208,"Antônio Carlos",2007,1470364.18,1699,865.43,"5sc000000",97,19.647,151,54.973,1.266,0.916007,0.0839925,0.125461,"5","5sc","5sc00","5sc0000","5sc000000",0,0,"5SC000000",false,false,0.066,0.046,,
4201208,"Antônio Carlos",2008,1680252.61,1776,946.09,"5sc000000",96,18.648,142,47.562,1.153,0.914513,0.0854866,0.128878,"5","5sc","5sc00","5sc0000","5sc000000",0,0,"5SC000000",false,false,0.143,0.045,0.176,0.11
4201208,"Antônio Carlos",2009,1691879.78,1584,1068.11,"5sc000000",97,21.456,150,54.863,1.196,0.904337,0.0956627,0.134664,"5","5sc","5sc00","5sc0000","5sc000000",0,0,"5SC000000",false,false,0.007,-0.108,0.143,0.068
4201208,"Antônio Carlos",2010,2167309.77,1852,1170.25,"5sc000000",100,18.388,147,47.423,1.159,0.914418,0.0855821,0.133479,"5","5sc","5sc00","5sc0000","5sc000000",0,0,"5SC000000",false,false,0.281,0.169,0.145,0.062
4201208,"Antônio Carlos",2011,2340526.51,1879,1245.62,"5sc000000",103,20.81,155,49.552,1.138,0.904759,0.0952414,0.141508,"5","5sc","5sc00","5sc0000","5sc000000",0,0,"5SC000000",false,false,0.08,0.015,0.112,0.03
4201208,"Antônio Carlos",2012,2869733.64,1964,1461.17,"5sc000000",110,21.947,168,49.328,1.323,0.905584,0.0944164,0.130627,"5","5sc","5sc00","5sc0000","5sc000000",0,0,"5SC000000",false,false,0.226,0.045,0.143,0.029
4201208,"Antônio Carlos",2013,4248734.06,2994,1419.08,"5sc000000",119,15.34,172,34.878,1.437,0.913279,0.0867209,0.122718,"5","5sc","5sc00","5sc0000","5sc000000",0,0,"5SC000000",false,false,0.481,0.524,0.204,0.11
4201208,"Antônio Carlos",2014,3557753.24,2040,1744,"5sc000000",124,21.957,160,45.854,1.309,0.897703,0.102297,0.141696,"5","5sc","5sc00","5sc0000","5sc000000",0,0,"5SC000000",false,false,-0.163,-0.319,0.16,0.052
4201208,"Antônio Carlos",2015,4250774.06,2187,1943.66,"5sc000000",127,22.902,166,48.629,1.341,0.902816,0.0971836,0.128682,"5","5sc","5sc00","5sc0000","5sc000000",0,0,"5SC000000",false,false,0.195,0.072,0.144,0.034
4201208,"Antônio Carlos",2016,4286137.57,2099,2041.99,"5sc000000",127,25.001,162,49.751,1.184,0.902704,0.0972955,0.138194,"5","5sc","5sc00","5sc0000","5sc000000",0,0,"5SC000000",false,false,0.008,-0.04,0.129,0.022
4201208,"Antônio Carlos",2017,6606812.41,2827,2337.04,"5sc000000",124,19.521,188,56.135,1.239,0.919184,0.0808164,0.122831,"5","5sc","5sc00","5sc0000","5sc000000",0,0,"5SC000000",false,false,0.541,0.347,0.181,0.076
4201208,"Antônio Carlos",2018,7146206.75,2690,2656.58,"5sc000000",128,23.093,190,58.954,1.26,0.916901,0.0830985,0.121782,"5","5sc","5sc00","5sc0000","5sc000000",0,0,"5SC000000",false,false,0.082,-0.048,0.11,-0.021
4201208,"Antônio Carlos",2019,5680213,2358,2408.91,"5sc000000",125,28.509,183,54.158,1.261,0.903015,0.0969851,0.123353,"5","5sc","5sc00","5sc0000","5sc000000",0,0,"5SC000000",false,false,-0.205,-0.123,0.098,0.029
4201208,"Antônio Carlos",2020,5989928.01,2511,2385.48,"5sc000000",119,28.998,179,57.085,1.196,0.901634,0.0983657,0.132103,"5","5sc","5sc00","5sc0000","5sc000000",0,0,"5SC000000",false,false,0.055,0.065,0.071,0.028
4201208,"Antônio Carlos",2021,6940087.16,2757,2517.26,"5sc000000",124,30.314,189,58.436,1,0.905475,0.0945254,0.137697,"5","5sc","5sc00","5sc0000","5sc000000",0,0,"5SC000000",false,false,0.159,0.098,0.101,0.056
4201208,"Antônio Carlos",2022,8300756.5,2858,2904.39,"5sc000000",136,32.057,197,57.448,1.061,0.900564,0.0994358,0.131269,"5","5sc","5sc00","5sc0000","5sc000000",0,0,"5SC000000",false,false,0.196,0.037,0.047,0.002
4201208,"Antônio Carlos",2023,10352936,3140,3297.11,"5sc000000",143,30.465,203,56.627,0.961,0.899036,0.100964,0.148498,"5","5sc","5sc00","5sc0000","5sc000000",0,0,"5SC000000",false,false,0.247,0.099,0.077,0.031
4202305,"Biguaçu",2003,4208747.37,5806,724.9,"5sc000001",160,51.07,259,74.408,1.437,0.829907,0.170093,0.179771,"5","5sc","5sc00","5sc0000","5sc000001",0,0,"5SC000001",false,false,,,,
4202305,"Biguaçu",2004,5011685.94,6491,772.1,"5sc000001",164,52.662,266,78.297,1.672,0.82329,0.17671,0.164768,"5","5sc","5sc00","5sc0000","5sc000001",0,0,"5SC000001",false,false,0.191,0.118,,
4202305,"Biguaçu",2005,6021207.34,7357,818.43,"5sc000001",160,51.528,265,75.9,1.647,0.824041,0.175959,0.164167,"5","5sc","5sc00","5sc0000","5sc000001",0,0,"5SC000001",false,false,0.201,0.133,,
4202305,"Biguaçu",2006,7002483.13,7913,884.93,"5sc000001",200,56.35,280,75.221,1.525,0.825636,0.174364,0.160336,"5","5sc","5sc00","5sc0000","5sc000001",0,0,"5SC000001",false,false,0.163,0.076,,
4202305,"Biguaçu",2007,7859831.18,8341,942.31,"5sc000001",202,55.46,290,80.053,1.641,0.838339,0.161661,0.143213,"5","5sc","5sc00","5sc0000","5sc000001",0,0,"5SC000001",false,false,0.122,0.054,,
4202305,"Biguaçu",2008,8609347.53,8418,1022.73,"5sc000001",212,60.14,300,81.869,1.623,0.835039,0.164961,0.145807,"5","5sc","5sc00","5sc0000","5sc000001",0,0,"5SC000001",false,false,0.095,0.009,0.154,0.077
4202305,"Biguaçu",2009,11368359.31,9818,1157.91,"5sc000001",228,52.714,316,83.37,1.783,0.839373,0.160627,0.131479,"5","5sc","5sc00","5sc0000","5sc000001",0,0,"5SC000001",false,false,0.32,0.166,0.178,0.086
4202305,"Biguaçu",2010,13956363,10877,1283.11,"5sc000001",222,56.638,319,84.71,1.793,0.836302,0.163699,0.135819,"5","5sc","5sc00","5sc0000","5sc000001",0,0,"5SC000001",false,false,0.228,0.108,0.183,0.081
4202305,"Biguaçu",2011,16832117.56,11989,1403.96,"5sc000001",224,57.487,322,85.796,1.631,0.840568,0.159432,0.151498,"5","5sc","5sc00","5sc0000","5sc000001",0,0,"5SC000001",false,false,0.206,0.102,0.192,0.087
4202305,"Biguaçu",2012,20238307.04,13057,1550,"5sc000001",243,59.258,327,88.059,1.697,0.82677,0.17323,0.15241,"5","5sc","5sc00","5sc0000","5sc000001",0,0,"5SC000001",false,false,0.202,0.089,0.208,0.094
4202305,"Biguaçu",2013,23418867.23,13564,1726.55,"5sc000001",244,63.455,324,89.912,1.754,0.825218,0.174782,0.14603,"5","5sc","5sc00","5sc0000","5sc000001",0,0,"5SC000001",false,false,0.157,0.039,0.222,0.1
4202305,"Biguaçu",2014,26167404.66,13693,1911.01,"5sc000001",250,69.443,332,92.136,1.662,0.826376,0.173624,0.156849,"5","5sc","5sc00","5sc0000","5sc000001",0,0,"5SC000001",false,false,0.117,0.01,0.181,0.069
4202305,"Biguaçu",2015,26080279.12,13024,2002.48,"5sc000001",249,68.943,336,92.628,1.7,0.820636,0.179364,0.146622,"5","5sc","5sc00","5sc0000","5sc000001",0,0,"5SC000001",false,false,-0.003,-0.049,0.133,0.037
4202305,"Biguaçu",2016,27507853.66,12392,2219.81,"5sc000001",249,68.391,329,89.277,1.733,0.814919,0.185081,0.146907,"5","5sc","5sc00","5sc0000","5sc000001",0,0,"5SC000001",false,false,0.055,-0.049,0.103,0.007
4202305,"Biguaçu",2017,30102071.87,12852,2342.21,"5sc000001",251,63.908,327,91.667,1.749,0.821161,0.178839,0.142894,"5","5sc","5sc00","5sc0000","5sc000001",0,0,"5SC000001",false,false,0.094,0.037,0.083,-0.003
4202305,"Biguaçu",2018,33148121.78,13637,2430.75,"5sc000001",259,62.3,322,86.453,1.824,0.819352,0.180648,0.137616,"5","5sc","5sc00","5sc0000","5sc000001",0,0,"5SC000001",false,false,0.101,0.061,0.072,0.001
4202305,"Biguaçu",2019,35556469.27,14253,2494.67,"5sc000001",263,65.719,330,89.007,1.9,0.814979,0.185021,0.127647,"5","5sc","5sc00","5sc0000","5sc000001",0,0,"5SC000001",false,false,0.073,0.045,0.063,0.008
4202305,"Biguaçu",2020,37701356.1,15314,2461.89,"5sc000001",263,67.498,333,86.59,1.984,0.804513,0.195487,0.125712,"5","5sc","5sc00","5sc0000","5sc000001",0,0,"5SC000001",false,false,0.06,0.074,0.076,0.033
4202305,"Biguaçu",2021,46713004.25,16893,2765.23,"5sc000001",275,67.976,342,87.85,2.062,0.810897,0.189103,0.115739,"5","5sc","5sc00","5sc0000","5sc000001",0,0,"5SC000001",false,false,0.239,0.103,0.112,0.064
4202305,"Biguaçu",2022,55285280,18743,2949.65,"5sc000001",289,74.414,339,90.747,2.014,0.809187,0.190813,0.121027,"5","5sc","5sc00","5sc0000","5sc000001",0,0,"5SC000001",false,false,0.184,0.11,0.129,0.078
4202305,"Biguaçu",2023,58916152,19910,2959.12,"5sc000001",291,78.368,347,85.352,2.087,0.801985,0.198015,0.126543,"5","5sc","5sc00","5sc0000","5sc000001",0,0,"5SC000001",false,false,0.066,0.062,0.122,0.079
4205407,"Florianópolis",2003,269295694.8,182630,1474.54,"5sc000002",303,36.24,464,61.172,1.924,0.920596,0.0794039,0.092134,"5","5sc","5sc00","5sc0000","5sc000002",0,0,"5SC000002",false,false,,,,
4205407,"Florianópolis",2004,318037153.63,196583,1617.83,"5sc000002",307,35.904,477,62.085,2.022,0.919529,0.0804708,0.094537,"5","5sc","5sc00","5sc0000","5sc000002",0,0,"5SC000002",false,false,0.181,0.076,,
4205407,"Florianópolis",2005,371657316.87,208079,1786.14,"5sc000002",311,38.02,486,65.488,1.961,0.925019,0.0749806,0.0942621,"5","5sc","5sc00","5sc0000","5sc000002",0,0,"5SC000002",false,false,0.169,0.058,,
4205407,"Florianópolis",2006,423957660.6,226597,1870.98,"5sc000002",412,44.662,492,64.365,2.354,0.898299,0.101701,0.0636597,"5","5sc","5sc00","5sc0000","5sc000002",0,0,"5SC000002",false,false,0.141,0.089,,
4205407,"Florianópolis",2007,467910399.29,236040,1982.34,"5sc000002",416,45.773,498,65.979,2.479,0.892122,0.107878,0.0615313,"5","5sc","5sc00","5sc0000","5sc000002",0,0,"5SC000002",false,false,0.104,0.042,,
4205407,"Florianópolis",2008,528144148.71,244253,2162.28,"5sc000002",423,57.128,508,68.221,2.672,0.903088,0.0969119,0.0497493,"5","5sc","5sc00","5sc0000","5sc000002",0,0,"5SC000002",false,false,0.129,0.035,0.144,0.06
4205407,"Florianópolis",2009,576107016.51,243316,2367.73,"5sc000002",419,65.428,504,73.689,2.783,0.899139,0.100861,0.0507179,"5","5sc","5sc00","5sc0000","5sc000002",0,0,"5SC000002",false,false,0.091,-0.004,0.126,0.044
4205407,"Florianópolis",2010,691206500.47,254222,2718.91,"5sc000002",422,56.002,517,74.188,2.625,0.914591,0.085409,0.0620418,"5","5sc","5sc00","5sc0000","5sc000002",0,0,"5SC000002",false,false,0.2,0.045,0.132,0.041
4205407,"Florianópolis",2011,743673136.48,262179,2836.51,"5sc000002",422,58.047,520,73.452,2.655,0.902024,0.0979762,0.0642548,"5","5sc","5sc00","5sc0000","5sc000002",0,0,"5SC000002",false,false,0.076,0.031,0.119,0.03
4205407,"Florianópolis",2012,860409691.51,270709,3178.36,"5sc000002",429,57.48,518,74.234,2.628,0.902485,0.0975149,0.0689104,"5","5sc","5sc00","5sc0000","5sc000002",0,0,"5SC000002",false,false,0.157,0.033,0.13,0.028
4205407,"Florianópolis",2013,944967623.19,277741,3402.33,"5sc000002",427,55.841,514,77.136,2.776,0.89747,0.10253,0.061697,"5","5sc","5sc00","5sc0000","5sc000002",0,0,"5SC000002",false,false,0.098,0.026,0.123,0.026
4205407,"Florianópolis",2014,1099986281.64,288502,3812.75,"5sc000002",432,54.256,513,77.253,2.856,0.915169,0.0848313,0.0622597,"5","5sc","5sc00","5sc0000","5sc000002",0,0,"5SC000002",false,false,0.164,0.039,0.138,0.035
4205407,"Florianópolis",2015,1153250544.64,277290,4159.01,"5sc000002",430,63.141,517,67.141,2.759,0.909069,0.0909313,0.0615612,"5","5sc","5sc00","5sc0000","5sc000002",0,0,"5SC000002",false,false,0.048,-0.039,0.108,0.018
4205407,"Florianópolis",2016,1279338108.86,283012,4520.44,"5sc000002",431,60.04,510,79.006,2.891,0.91557,0.0844299,0.0585821,"5","5sc","5sc00","5sc0000","5sc000002",0,0,"5SC000002",false,false,0.109,0.021,0.115,0.015
4205407,"Florianópolis",2017,1337492951.33,277671,4816.83,"5sc000002",425,60.244,504,78.494,3.034,0.912773,0.0872269,0.0465478,"5","5sc","5sc00","5sc0000","5sc000002",0,0,"5SC000002",false,false,0.045,-0.019,0.092,0.005
4205407,"Florianópolis",2018,1363105488.23,279319,4880.1,"5sc000002",423,60.307,500,80.309,2.918,0.899779,0.100221,0.0474269,"5","5sc","5sc00","5sc0000","5sc000002",0,0,"5SC000002",false,false,0.019,0.006,0.076,0.001
4205407,"Florianópolis",2019,1395994748.62,288272,4842.63,"5sc000002",421,60.307,491,72.438,2.846,0.910592,0.0894083,0.0484844,"5","5sc","5sc00","5sc0000","5sc000002",0,0,"5SC000002",false,false,0.024,0.032,0.049,0
4205407,"Florianópolis",2020,1466493288.02,293891,4989.92,"5sc000002",416,52.892,495,66.547,2.563,0.915125,0.0848746,0.061203,"5","5sc","5sc00","5sc0000","5sc000002",0,0,"5SC000002",false,false,0.051,0.019,0.049,0.012
4205407,"Florianópolis",2021,1495678082.88,288060,5192.25,"5sc000002",418,64.795,504,70.312,2.588,0.900599,0.0994015,0.0608955,"5","5sc","5sc00","5sc0000","5sc000002",0,0,"5SC000002",false,false,0.02,-0.02,0.032,0.004
4205407,"Florianópolis",2022,1749571712,310195,5640.23,"5sc000002",432,66.004,496,73.719,2.9,0.898043,0.101957,0.045109,"5","5sc","5sc00","5sc0000","5sc000002",0,0,"5SC000002",false,false,0.17,0.077,0.055,0.022
4205407,"Florianópolis",2023,2074581760,319661,6489.94,"5sc000002",434,64.362,502,75.477,2.955,0.926242,0.0737578,0.0548371,"5","5sc","5sc00","5sc0000","5sc000002",0,0,"5SC000002",false,false,0.186,0.031,0.088,0.027
4206009,"Governador Celso Ramos",2003,469782.89,1011,464.67,"5sc000003",47,16.108,104,43.714,0.868,0.929177,0.0708233,0.130697,"5","5sc","5sc00","5sc0000","5sc000003",0,0,"5SC000003",false,false,,,,
4206009,"Governador Celso Ramos",2004,572801.42,1140,502.46,"5sc000003",51,16.176,110,42.662,0.877,0.927391,0.0726089,0.142946,"5","5sc","5sc00","5sc0000","5sc000003",0,0,"5SC000003",false,false,0.219,0.128,,
4206009,"Governador Celso Ramos",2005,697715.95,1237,564.04,"5sc000003",58,18.052,124,46.913,1.077,0.920703,0.0792971,0.135596,"5","5sc","5sc00","5sc0000","5sc000003",0,0,"5SC000003",false,false,0.218,0.085,,
4206009,"Governador Celso Ramos",2006,833029.98,1314,633.97,"5sc000003",65,18.573,123,45.657,1.045,0.935937,0.0640627,0.108884,"5","5sc","5sc00","5sc0000","5sc000003",0,0,"5SC000003",false,false,0.194,0.062,,
4206009,"Governador Celso Ramos",2007,970425.3,1425,681,"5sc000003",65,20.195,124,47.416,1.164,0.934904,0.0650955,0.106937,"5","5sc","5sc00","5sc0000","5sc000003",0,0,"5SC000003",false,false,0.165,0.084,,
4206009,"Governador Celso Ramos",2008,1096173.52,1447,757.55,"5sc000003",73,19.607,124,47.193,1.005,0.934949,0.0650507,0.107906,"5","5sc","5sc00","5sc0000","5sc000003",0,0,"5SC000003",false,false,0.13,0.015,0.185,0.074
4206009,"Governador Celso Ramos",2009,1370199.77,1509,908.02,"5sc000003",66,20.281,143,55.21,0.997,0.938461,0.0615388,0.107303,"5","5sc","5sc00","5sc0000","5sc000003",0,0,"5SC000003",false,false,0.25,0.043,0.191,0.058
4206009,"Governador Celso Ramos",2010,1614153.98,1615,999.48,"5sc000003",74,21.826,149,57.238,0.995,0.928103,0.071897,0.125222,"5","5sc","5sc00","5sc0000","5sc000003",0,0,"5SC000003",false,false,0.178,0.07,0.183,0.055
4206009,"Governador Celso Ramos",2011,1960169.93,1692,1158.49,"5sc000003",83,24.817,159,62.657,1.028,0.922462,0.077538,0.127407,"5","5sc","5sc00","5sc0000","5sc000003",0,0,"5SC000003",false,false,0.214,0.048,0.187,0.052
4206009,"Governador Celso Ramos",2012,1973222.64,1531,1288.85,"5sc000003",89,30.147,154,58.259,0.991,0.91617,0.0838298,0.137379,"5","5sc","5sc00","5sc0000","5sc000003",0,0,"5SC000003",false,false,0.007,-0.095,0.153,0.014
4206009,"Governador Celso Ramos",2013,3030689.59,2046,1481.28,"5sc000003",88,24.534,174,70.484,1.012,0.932622,0.0673776,0.121807,"5","5sc","5sc00","5sc0000","5sc000003",0,0,"5SC000003",false,false,0.536,0.336,0.226,0.072
4206009,"Governador Celso Ramos",2014,3387601.38,2219,1526.63,"5sc000003",88,24.432,184,71.239,1.075,0.924512,0.0754881,0.129916,"5","5sc","5sc00","5sc0000","5sc000003",0,0,"5SC000003",false,false,0.118,0.085,0.198,0.08
4206009,"Governador Celso Ramos",2015,4159394.75,2381,1746.91,"5sc000003",91,24.642,184,71.882,1.133,0.917779,0.0822209,0.127203,"5","5sc","5sc00","5sc0000","5sc000003",0,0,"5SC000003",false,false,0.228,0.073,0.208,0.081
4206009,"Governador Celso Ramos",2016,4368142.64,2340,1866.73,"5sc000003",87,26.751,180,67.168,1.083,0.916307,0.0836925,0.130787,"5","5sc","5sc00","5sc0000","5sc000003",0,0,"5SC000003",false,false,0.05,-0.017,0.174,0.067
4206009,"Governador Celso Ramos",2017,5341002.74,2592,2060.57,"5sc000003",90,26.596,182,64.665,1.107,0.929201,0.0707985,0.118434,"5","5sc","5sc00","5sc0000","5sc000003",0,0,"5SC000003",false,false,0.223,0.108,0.22,0.111
4206009,"Governador Celso Ramos",2018,6020470.97,2849,2113.19,"5sc000003",93,24.862,189,65.092,1.147,0.9295,0.0705,0.113596,"5","5sc","5sc00","5sc0000","5sc000003",0,0,"5SC000003",false,false,0.127,0.099,0.147,0.068
4206009,"Governador Celso Ramos",2019,6223494.62,2803,2220.3,"5sc000003",96,24.974,189,63.997,1.081,0.930072,0.0699285,0.107814,"5","5sc","5sc00","5sc0000","5sc000003",0,0,"5SC000003",false,false,0.034,-0.016,0.129,0.048
4206009,"Governador Celso Ramos",2020,5185655.65,2490,2082.59,"5sc000003",100,27.695,191,65.446,1.151,0.922658,0.0773418,0.115652,"5","5sc","5sc00","5sc0000","5sc000003",0,0,"5SC000003",false,false,-0.167,-0.112,0.045,0.009
4206009,"Governador Celso Ramos",2021,8030434.69,3268,2457.29,"5sc000003",101,23.378,188,55.427,0.881,0.923848,0.0761522,0.124522,"5","5sc","5sc00","5sc0000","5sc000003",0,0,"5SC000003",false,false,0.549,0.312,0.13,0.069
4206009,"Governador Celso Ramos",2022,11751961,4367,2691.08,"5sc000003",113,27.169,209,51.824,0.967,0.92443,0.0755702,0.116479,"5","5sc","5sc00","5sc0000","5sc000003",0,0,"5SC000003",false,false,0.463,0.336,0.171,0.11
4206009,"Governador Celso Ramos",2023,14587068,5398,2702.31,"5sc000003",116,22.719,212,40.53,1.037,0.92081,0.0791898,0.129374,"5","5sc","5sc00","5sc0000","5sc000003",0,0,"5SC000003",false,false,0.241,0.236,0.194,0.136
4211900,"Palhoça",2003,7739834.09,12535,617.46,"5sc000004",199,53.277,305,73.07,1.68,0.808885,0.191115,0.166781,"5","5sc","5sc00","5sc0000","5sc000004",0,0,"5SC000004",false,false,,,,
4211900,"Palhoça",2004,8993389.57,13813,651.08,"5sc000004",207,60.429,317,76.133,1.805,0.793399,0.206601,0.167911,"5","5sc","5sc00","5sc0000","5sc000004",0,0,"5SC000004",false,false,0.162,0.102,,
4211900,"Palhoça",2005,10895203.3,15452,705.1,"5sc000004",213,57.738,322,77.469,1.781,0.795124,0.204876,0.168682,"5","5sc","5sc00","5sc0000","5sc000004",0,0,"5SC000004",false,false,0.211,0.119,,
4211900,"Palhoça",2006,12488447.61,16292,766.54,"5sc000004",267,71.22,330,76.796,1.701,0.794409,0.205591,0.156848,"5","5sc","5sc00","5sc0000","5sc000004",0,0,"5SC000004",false,false,0.146,0.054,,
4211900,"Palhoça",2007,16267912.82,19630,828.73,"5sc000004",277,66.002,342,76.25,1.659,0.802888,0.197112,0.166139,"5","5sc","5sc00","5sc0000","5sc000004",0,0,"5SC000004",false,false,0.303,0.205,,
4211900,"Palhoça",2008,20108744.2,22274,902.79,"5sc000004",287,75.943,359,78.711,1.761,0.790397,0.209603,0.15823,"5","5sc","5sc00","5sc0000","5sc000004",0,0,"5SC000004",false,false,0.236,0.135,0.21,0.122
4211900,"Palhoça",2009,25199511.66,25766,978.01,"5sc000004",306,72.166,377,76.668,1.928,0.781142,0.218858,0.146942,"5","5sc","5sc00","5sc0000","5sc000004",0,0,"5SC000004",false,false,0.253,0.157,0.229,0.133
4211900,"Palhoça",2010,32336511.91,30018,1077.24,"5sc000004",319,73.215,388,77.11,1.949,0.774561,0.225439,0.145685,"5","5sc","5sc00","5sc0000","5sc000004",0,0,"5SC000004",false,false,0.283,0.165,0.243,0.142
4211900,"Palhoça",2011,40800576.06,32762,1245.36,"5sc000004",318,73.458,399,81.283,1.871,0.780449,0.219551,0.151613,"5","5sc","5sc00","5sc0000","5sc000004",0,0,"5SC000004",false,false,0.262,0.091,0.267,0.15
4211900,"Palhoça",2012,47656588.5,34691,1373.75,"5sc000004",332,79.071,401,81.224,1.928,0.775157,0.224843,0.146069,"5","5sc","5sc00","5sc0000","5sc000004",0,0,"5SC000004",false,false,0.168,0.059,0.24,0.121
4211900,"Palhoça",2013,55822074.71,36679,1521.91,"5sc000004",320,80.823,406,81.318,1.88,0.77093,0.22907,0.153857,"5","5sc","5sc00","5sc0000","5sc000004",0,0,"5SC000004",false,false,0.171,0.057,0.227,0.105
4211900,"Palhoça",2014,66253216.47,38696,1712.15,"5sc000004",321,84.819,402,82.291,1.963,0.78121,0.21879,0.14367,"5","5sc","5sc00","5sc0000","5sc000004",0,0,"5SC000004",false,false,0.187,0.055,0.213,0.085
4211900,"Palhoça",2015,72288633.24,38105,1897.09,"5sc000004",323,87.69,399,85.779,2.03,0.761722,0.238278,0.138454,"5","5sc","5sc00","5sc0000","5sc000004",0,0,"5SC000004",false,false,0.091,-0.015,0.175,0.049
4211900,"Palhoça",2016,78639669.33,37261,2110.51,"5sc000004",319,95.416,408,91.433,1.941,0.75346,0.24654,0.15319,"5","5sc","5sc00","5sc0000","5sc000004",0,0,"5SC000004",false,false,0.088,-0.022,0.14,0.026
4211900,"Palhoça",2017,84507524.29,37953,2226.64,"5sc000004",333,100.187,419,89.961,2.02,0.730221,0.269779,0.148051,"5","5sc","5sc00","5sc0000","5sc000004",0,0,"5SC000004",false,false,0.075,0.019,0.121,0.018
4211900,"Palhoça",2018,95397740.25,41760,2284.43,"5sc000004",332,100.079,405,88.771,2.099,0.741016,0.258984,0.13216,"5","5sc","5sc00","5sc0000","5sc000004",0,0,"5SC000004",false,false,0.129,0.1,0.113,0.026
4211900,"Palhoça",2019,99122068.04,43180,2295.56,"5sc000004",340,100.67,417,88.791,2.194,0.742069,0.257931,0.111438,"5","5sc","5sc00","5sc0000","5sc000004",0,0,"5SC000004",false,false,0.039,0.034,0.084,0.022
4211900,"Palhoça",2020,105890624.82,46383,2282.96,"5sc000004",350,97.694,413,85.809,2.289,0.721633,0.278367,0.105052,"5","5sc","5sc00","5sc0000","5sc000004",0,0,"5SC000004",false,false,0.068,0.074,0.079,0.04
4211900,"Palhoça",2021,133572873.04,51241,2606.76,"5sc000004",349,101.616,412,87.18,2.257,0.724396,0.275604,0.1082,"5","5sc","5sc00","5sc0000","5sc000004",0,0,"5SC000004",false,false,0.261,0.105,0.112,0.066
4211900,"Palhoça",2022,153959200,54838,2807.53,"5sc000004",360,110.38,420,89.384,2.301,0.723327,0.276673,0.10621,"5","5sc","5sc00","5sc0000","5sc000004",0,0,"5SC000004",false,false,0.153,0.07,0.127,0.076
4211900,"Palhoça",2023,180628528,58770,3073.48,"5sc000004",363,110.249,423,87.615,2.396,0.739683,0.260317,0.100499,"5","5sc","5sc00","5sc0000","5sc000004",0,0,"5SC000004",false,false,0.173,0.072,0.136,0.071
4212304,"Paulo Lopes",2003,410728.52,735,558.81,"5sc000005",55,20.339,86,36.918,1.055,0.925973,0.0740272,0.12794,"5","5sc","5sc00","5sc0000","5sc000005",0,0,"5SC000005",false,false,,,,
4212304,"Paulo Lopes",2004,477924.66,800,597.41,"5sc000005",59,20.94,95,41.13,1.214,0.922689,0.0773113,0.130313,"5","5sc","5sc00","5sc0000","5sc000005",0,0,"5SC000005",false,false,0.164,0.088,,
4212304,"Paulo Lopes",2005,712756.05,915,778.97,"5sc000005",60,22.84,99,47.132,1.18,0.92368,0.0763204,0.13055,"5","5sc","5sc00","5sc0000","5sc000005",0,0,"5SC000005",false,false,0.491,0.144,,
4212304,"Paulo Lopes",2006,979147.82,1053,929.87,"5sc000005",75,21.4,116,52.654,1.14,0.934807,0.0651925,0.110121,"5","5sc","5sc00","5sc0000","5sc000005",0,0,"5SC000005",false,false,0.374,0.151,,
4212304,"Paulo Lopes",2007,1126307.86,1305,863.07,"5sc000005",78,20.436,119,41.339,1.105,0.934712,0.0652881,0.114949,"5","5sc","5sc00","5sc0000","5sc000005",0,0,"5SC000005",false,false,0.15,0.239,,
4212304,"Paulo Lopes",2008,1196630.99,1305,916.96,"5sc000005",74,21.92,119,35.482,0.911,0.936676,0.0633239,0.11596,"5","5sc","5sc00","5sc0000","5sc000005",0,0,"5SC000005",false,false,0.062,0,0.238,0.122
4212304,"Paulo Lopes",2009,1579831.09,1489,1061,"5sc000005",76,23.544,132,41.301,1.001,0.934816,0.0651836,0.115084,"5","5sc","5sc00","5sc0000","5sc000005",0,0,"5SC000005",false,false,0.32,0.141,0.27,0.132
4212304,"Paulo Lopes",2010,1708793.52,1486,1149.93,"5sc000005",79,24.462,128,40.6,0.879,0.933927,0.0660731,0.12566,"5","5sc","5sc00","5sc0000","5sc000005",0,0,"5SC000005",false,false,0.082,-0.002,0.191,0.102
