data:text/csv;charset=utf-8,
id_ibge,location,wage,num_jobs,wage_avg,wage_growth,num_emp_growth,year,bra_id,cbo_id,cbo_1,cbo_4,cnae_diversity,cnae_diversity_eff,num_est,num_jobs_est,cbo_display,bra_rca,wld_rca,wage_growth_5,num_emp_growth_5
4209102,"Joinville",553.5,1,553.5,0,0,2007,"5sc010107","0101","0","0101",193,24.071,0,0,"0101",false,false,,
4209102,"Joinville",3408.16,2,1704.08,5.157,1,2008,"5sc010107","0101","0","0101",193,24.071,0,0,"0101",false,false,0,0
4209102,"Joinville",4156.22,1,4156.22,0.219,-0.5,2009,"5sc010107","0101","0","0101",193,24.071,0,0,"0101",false,false,0,0
4209102,"Joinville",1335.12,2,667.56,-0.679,1,2010,"5sc010107","0101","0","0101",193,24.071,0,0,"0101",false,false,0,0
4209102,"Joinville",2029.88,2,1014.94,0.52,0,2011,"5sc010107","0101","0","0101",193,24.071,0,0,"0101",false,false,0,0
4209102,"Joinville",6036.44,5,1207.29,0,0,2014,"5sc010107","0101","0","0101",193,24.071,0,0,"0101",false,false,0.077,0.38
4209102,"Joinville",2589.26,2,1294.63,-0.571,-0.6,2015,"5sc010107","0101","0","0101",193,24.071,0,0,"0101",false,false,0.142,0
4209102,"Joinville",1682.34,1,1682.34,-0.35,-0.5,2016,"5sc010107","0101","0","0101",193,24.071,0,0,"0101",false,false,-0.037,-0.129
4209102,"Joinville",23633.93,7,3376.28,13.048,6,2017,"5sc010107","0101","0","0101",193,24.071,0,0,"0101",false,false,0,0
4209102,"Joinville",2321.19,1,2321.19,-0.902,-0.857,2018,"5sc010107","0101","0","0101",193,24.071,0,0,"0101",false,false,0,0
4209102,"Joinville",3411.32,2,1705.66,0,0,2006,"5sc010107","0201","0","0201",13,2.281,0,0,"0201",false,false,,
4209102,"Joinville",440,1,440,-0.871,-0.5,2007,"5sc010107","0201","0","0201",13,2.281,0,0,"0201",false,false,,
4209102,"Joinville",20757.45,4,5189.36,0,0,2012,"5sc010107","0312","0","0312",10,3.329,0,0,"0312",false,false,0,0
4209102,"Joinville",46245.71,4,11561.43,1.228,0,2013,"5sc010107","0312","0","0312",10,3.329,0,0,"0312",false,false,0,0
4209102,"Joinville",48892.4,4,12223.1,0.057,0,2014,"5sc010107","0312","0","0312",10,3.329,0,0,"0312",false,false,0,0
4209102,"Joinville",60961.13,4,15240.28,0.247,0,2015,"5sc010107","0312","0","0312",10,3.329,0,0,"0312",false,false,0,0
4209102,"Joinville",28601.42,4,7150.36,-0.531,0,2016,"5sc010107","0312","0","0312",10,3.329,0,0,"0312",false,false,0,0
4209102,"Joinville",20803.67,3,6934.56,-0.273,-0.25,2017,"5sc010107","0312","0","0312",10,3.329,0,0,"0312",false,false,0,-0.056
4209102,"Joinville",21659.02,3,7219.67,0.041,0,2018,"5sc010107","0312","0","0312",10,3.329,0,0,"0312",false,false,-0.141,-0.056
4209102,"Joinville",3500,1,3500,0,0,2008,"5sc010107","1111","1","1111",83,2.087,0,0,"1111",false,false,0,0
4209102,"Joinville",8830.8,1,8830.8,0,0,2019,"5sc010107","1111","1","1111",83,2.087,0,0,"1111",false,false,0,0
4209102,"Joinville",9102.08,1,9102.08,0.031,0,2020,"5sc010107","1111","1","1111",83,2.087,0,0,"1111",false,false,0,0
4209102,"Joinville",1499.48,1,1499.48,0,0,2023,"5sc010107","1111","1","1111",83,2.087,0,0,"1111",false,false,0,0
4209102,"Joinville",3963.66,5,792.73,,,2003,"5sc010107","1112","1","1112",316,4.286,0,0,"1112",false,false,,
4209102,"Joinville",4711.93,7,673.13,0.189,0.4,2004,"5sc010107","1112","1","1112",316,4.286,0,0,"1112",false,false,,
4209102,"Joinville",7087.53,12,590.63,0.504,0.714,2005,"5sc010107","1112","1","1112",316,4.286,0,0,"1112",false,false,,
4209102,"Joinville",11669.95,13,897.69,0.647,0.083,2006,"5sc010107","1112","1","1112",316,4.286,0,0,"1112",false,false,,
4209102,"Joinville",11407.66,10,1140.77,-0.022,-0.231,2007,"5sc010107","1112","1","1112",316,4.286,0,0,"1112",false,false,,
4209102,"Joinville",41516.99,11,3774.27,2.639,0.1,2008,"5sc010107","1112","1","1112",316,4.286,0,0,"1112",false,false,0.6,0.171
4209102,"Joinville",27300.13,9,3033.35,-0.342,-0.182,2009,"5sc010107","1112","1","1112",316,4.286,0,0,"1112",false,false,0.421,0.052
4209102,"Joinville",6374.67,5,1274.93,-0.766,-0.444,2010,"5sc010107","1112","1","1112",316,4.286,0,0,"1112",false,false,-0.021,-0.161
4209102,"Joinville",4000,1,4000,-0.373,-0.8,2011,"5sc010107","1112","1","1112",316,4.286,0,0,"1112",false,false,-0.193,-0.401
4209102,"Joinville",10000,1,10000,0,0,2013,"5sc010107","1112","1","1112",316,4.286,0,0,"1112",false,false,-0.248,-0.381
4209102,"Joinville",10000,1,10000,0,0,2015,"5sc010107","1112","1","1112",316,4.286,0,0,"1112",false,false,0.094,-0.275
4209102,"Joinville",12334.65,1,12334.65,0,0,2019,"5sc010107","1112","1","1112",316,4.286,0,0,"1112",false,false,0,0
4209102,"Joinville",14211.8,2,7105.9,0.152,1,2020,"5sc010107","1112","1","1112",316,4.286,0,0,"1112",false,false,0.073,0.149
4209102,"Joinville",13314.93,5,2662.99,0,0,2022,"5sc010107","1112","1","1112",316,4.286,0,0,"1112",false,false,0,0
4209102,"Joinville",13928.67,4,3482.17,0.046,-0.2,2023,"5sc010107","1112","1","1112",316,4.286,0,0,"1112",false,false,0,0
4209102,"Joinville",1512362.32,761,1987.34,,,2003,"5sc010107","1114","1","1114",178,2.598,0,0,"1114",false,false,,
4209102,"Joinville",1740617.68,789,2206.11,0.151,0.037,2004,"5sc010107","1114","1","1114",178,2.598,0,0,"1114",false,false,,
4209102,"Joinville",1739169.27,729,2385.69,-0.001,-0.076,2005,"5sc010107","1114","1","1114",178,2.598,0,0,"1114",false,false,,
4209102,"Joinville",2001421.83,825,2425.97,0.151,0.132,2006,"5sc010107","1114","1","1114",178,2.598,0,0,"1114",false,false,,
4209102,"Joinville",2313877.51,865,2675,0.156,0.048,2007,"5sc010107","1114","1","1114",178,2.598,0,0,"1114",false,false,,
4209102,"Joinville",1466749.04,647,2267,-0.366,-0.252,2008,"5sc010107","1114","1","1114",178,2.598,0,0,"1114",false,false,-0.006,-0.032
4209102,"Joinville",1689560.54,650,2599.32,0.152,0.005,2009,"5sc010107","1114","1","1114",178,2.598,0,0,"1114",false,false,-0.006,-0.038
4209102,"Joinville",1905270.77,660,2886.77,0.128,0.015,2010,"5sc010107","1114","1","1114",178,2.598,0,0,"1114",false,false,0.018,-0.02
4209102,"Joinville",1959962.54,657,2983.2,0.029,-0.005,2011,"5sc010107","1114","1","1114",178,2.598,0,0,"1114",false,false,-0.004,-0.045
4209102,"Joinville",1079592.93,287,3761.65,-0.449,-0.563,2012,"5sc010107","1114","1","1114",178,2.598,0,0,"1114",false,false,-0.141,-0.198
4209102,"Joinville",1830432.73,418,4379.03,0.695,0.456,2013,"5sc010107","1114","1","1114",178,2.598,0,0,"1114",false,false,0.045,-0.084
4209102,"Joinville",1957029.88,406,4820.27,0.069,-0.029,2014,"5sc010107","1114","1","1114",178,2.598,0,0,"1114",false,false,0.03,-0.09
4209102,"Joinville",2248230.17,408,5510.37,0.149,0.005,2015,"5sc010107","1114","1","1114",178,2.598,0,0,"1114",false,false,0.034,-0.092
4209102,"Joinville",1098942.29,196,5606.85,-0.511,-0.52,2016,"5sc010107","1114","1","1114",178,2.598,0,0,"1114",false,false,-0.109,-0.215
4209102,"Joinville",2470771.52,389,6351.6,1.248,0.985,2017,"5sc010107","1114","1","1114",178,2.598,0,0,"1114",false,false,0.18,0.063
4209102,"Joinville",2500503.65,390,6411.55,0.012,0.003,2018,"5sc010107","1114","1","1114",178,2.598,0,0,"1114",false,false,0.064,-0.014
4209102,"Joinville",2660393.43,396,6718.17,0.064,0.015,2019,"5sc010107","1114","1","1114",178,2.598,0,0,"1114",false,false,0.063,-0.005
4209102,"Joinville",610308.95,79,7725.43,-0.771,-0.801,2020,"5sc010107","1114","1","1114",178,2.598,0,0,"1114",false,false,-0.23,-0.28
4209102,"Joinville",2354563.55,360,6540.45,2.858,3.557,2021,"5sc010107","1114","1","1114",178,2.598,0,0,"1114",false,false,0.165,0.129
4209102,"Joinville",2972768.38,363,8189.45,0.263,0.008,2022,"5sc010107","1114","1","1114",178,2.598,0,0,"1114",false,false,0.038,-0.014
4209102,"Joinville",3721569.58,422,8818.89,0.252,0.163,2023,"5sc010107","1114","1","1114",178,2.598,0,0,"1114",false,false,0.083,0.016
4209102,"Joinville",4311.11,1,4311.11,0,0,2010,"5sc010107","1115","1","1115",444,18.729,0,0,"1115",false,false,0,0
4209102,"Joinville",3900.27,2,1950.14,-0.095,1,2011,"5sc010107","1115","1","1115",444,18.729,0,0,"1115",false,false,0,0
4209102,"Joinville",2996,1,2996,-0.232,-0.5,2012,"5sc010107","1115","1","1115",444,18.729,0,0,"1115",false,false,0,0
4209102,"Joinville",24695.7,6,4115.95,7.243,5,2013,"5sc010107","1115","1","1115",444,18.729,0,0,"1115",false,false,0,0
4209102,"Joinville",29075.61,6,4845.94,0.177,0,2014,"5sc010107","1115","1","1115",444,18.729,0,0,"1115",false,false,0,0
4209102,"Joinville",26392.25,8,3299.03,-0.092,0.333,2015,"5sc010107","1115","1","1115",444,18.729,0,0,"1115",false,false,0.437,0.516
4209102,"Joinville",26781.81,6,4463.64,0.015,-0.25,2016,"5sc010107","1115","1","1115",444,18.729,0,0,"1115",false,false,0.47,0.246
4209102,"Joinville",41301.04,10,4130.1,0.542,0.667,2017,"5sc010107","1115","1","1115",444,18.729,0,0,"1115",false,false,0.69,0.585
4209102,"Joinville",60338.9,15,4022.59,0.461,0.5,2018,"5sc010107","1115","1","1115",444,18.729,0,0,"1115",false,false,0.196,0.201
4209102,"Joinville",26916.64,6,4486.11,-0.554,-0.6,2019,"5sc010107","1115","1","1115",444,18.729,0,0,"1115",false,false,-0.015,0
4209102,"Joinville",25979.97,6,4330,-0.035,0,2020,"5sc010107","1115","1","1115",444,18.729,0,0,"1115",false,false,-0.003,-0.056
4209102,"Joinville",71950.97,12,5995.91,1.769,1,2021,"5sc010107","1115","1","1115",444,18.729,0,0,"1115",false,false,0.219,0.149
4209102,"Joinville",112290.38,18,6238.35,0.561,0.5,2022,"5sc010107","1115","1","1115",444,18.729,0,0,"1115",false,false,0.221,0.125
4209102,"Joinville",201614.04,37,5449.03,0.795,1.056,2023,"5sc010107","1115","1","1115",444,18.729,0,0,"1115",false,false,0.273,0.198
4209102,"Joinville",43347.36,26,1667.21,,,2003,"5sc010107","1142","1","1142",97,2.344,0,0,"1142",false,false,,
4209102,"Joinville",50605.02,26,1946.35,0.167,0,2004,"5sc010107","1142","1","1142",97,2.344,0,0,"1142",false,false,,
4209102,"Joinville",50234.97,22,2283.41,-0.007,-0.154,2005,"5sc010107","1142","1","1142",97,2.344,0,0,"1142",false,false,,
4209102,"Joinville",44460.71,22,2020.94,-0.115,0,2006,"5sc010107","1142","1","1142",97,2.344,0,0,"1142",false,false,,
4209102,"Joinville",47584.45,22,2162.93,0.07,0,2007,"5sc010107","1142","1","1142",97,2.344,0,0,"1142",false,false,,
4209102,"Joinville",54076.45,17,3180.97,0.136,-0.227,2008,"5sc010107","1142","1","1142",97,2.344,0,0,"1142",false,false,0.045,-0.081
4209102,"Joinville",67177.61,18,3732.09,0.242,0.059,2009,"5sc010107","1142","1","1142",97,2.344,0,0,"1142",false,false,0.058,-0.071
4209102,"Joinville",79608.5,24,3317.02,0.185,0.333,2010,"5sc010107","1142","1","1142",97,2.344,0,0,"1142",false,false,0.096,0.018
4209102,"Joinville",73222.29,18,4067.91,-0.08,-0.25,2011,"5sc010107","1142","1","1142",97,2.344,0,0,"1142",false,false,0.105,-0.039
4209102,"Joinville",96155.86,21,4578.85,0.313,0.167,2012,"5sc010107","1142","1","1142",97,2.344,0,0,"1142",false,false,0.151,-0.009
4209102,"Joinville",106349.1,21,5064.24,0.106,0,2013,"5sc010107","1142","1","1142",97,2.344,0,0,"1142",false,false,0.145,0.043
4209102,"Joinville",265647.07,81,3279.59,1.498,2.857,2014,"5sc010107","1142","1","1142",97,2.344,0,0,"1142",false,false,0.316,0.351
4209102,"Joinville",269758.81,85,3173.63,0.015,0.049,2015,"5sc010107","1142","1","1142",97,2.344,0,0,"1142",false,false,0.276,0.288
4209102,"Joinville",295288.76,98,3013.15,0.095,0.153,2016,"5sc010107","1142","1","1142",97,2.344,0,0,"1142",false,false,0.322,0.403
4209102,"Joinville",348184.7,102,3413.58,0.179,0.041,2017,"5sc010107","1142","1","1142",97,2.344,0,0,"1142",false,false,0.294,0.372
4209102,"Joinville",233898.7,91,2570.32,-0.328,-0.108,2018,"5sc010107","1142","1","1142",97,2.344,0,0,"1142",false,false,0.171,0.341
4209102,"Joinville",199744.72,68,2937.42,-0.146,-0.253,2019,"5sc010107","1142","1","1142",97,2.344,0,0,"1142",false,false,-0.055,-0.034
4209102,"Joinville",95202.71,32,2975.09,-0.523,-0.529,2020,"5sc010107","1142","1","1142",97,2.344,0,0,"1142",false,false,-0.188,-0.177
4209102,"Joinville",203636.74,74,2751.85,1.139,1.312,2021,"5sc010107","1142","1","1142",97,2.344,0,0,"1142",false,false,-0.072,-0.055
4209102,"Joinville",3000,2,1500,-0.985,-0.973,2022,"5sc010107","1142","1","1142",97,2.344,0,0,"1142",false,false,-0.614,-0.545
4209102,"Joinville",61155.23,108,566.25,19.385,53,2023,"5sc010107","1142","1","1142",97,2.344,0,0,"1142",false,false,-0.235,0.035
4209102,"Joinville",831,1,831,,,2003,"5sc010107","1143","1","1143",30,3.827,0,0,"1143",false,false,,
4209102,"Joinville",6572.79,2,3286.4,0,0,2016,"5sc010107","1143","1","1143",30,3.827,0,0,"1143",false,false,0,0
4209102,"Joinville",15102.64,3,5034.21,1.298,0.5,2017,"5sc010107","1143","1","1143",30,3.827,0,0,"1143",false,false,0,0
4209102,"Joinville",18009.72,4,4502.43,0.192,0.333,2018,"5sc010107","1143","1","1143",30,3.827,0,0,"1143",false,false,0,0
4209102,"Joinville",16059.03,5,3211.81,-0.108,0.25,2019,"5sc010107","1143","1","1143",30,3.827,0,0,"1143",false,false,0,0
4209102,"Joinville",20270.01,4,5067.5,0.262,-0.2,2020,"5sc010107","1143","1","1143",30,3.827,0,0,"1143",false,false,0,0
4209102,"Joinville",17026.15,3,5675.38,-0.16,-0.25,2021,"5sc010107","1143","1","1143",30,3.827,0,0,"1143",false,false,0.21,0.084
4209102,"Joinville",23217.6,5,4643.52,0.364,0.667,2022,"5sc010107","1143","1","1143",30,3.827,0,0,"1143",false,false,0.09,0.108
4209102,"Joinville",25942.11,4,6485.53,0.117,-0.2,2023,"5sc010107","1143","1","1143",30,3.827,0,0,"1143",false,false,0.076,0
4209102,"Joinville",3447.89,1,3447.89,0,0,2008,"5sc010107","1144","1","1144",110,17.304,0,0,"1144",false,false,0,0
4209102,"Joinville",4416.86,2,2208.43,0.281,1,2009,"5sc010107","1144","1","1144",110,17.304,0,0,"1144",false,false,0,0
4209102,"Joinville",2962.44,1,2962.44,-0.329,-0.5,2010,"5sc010107","1144","1","1144",110,17.304,0,0,"1144",false,false,0,0
4209102,"Joinville",3995.81,1,3995.81,0.349,0,2011,"5sc010107","1144","1","1144",110,17.304,0,0,"1144",false,false,0,0
4209102,"Joinville",7152.5,1,7152.5,0.79,0,2012,"5sc010107","1144","1","1144",110,17.304,0,0,"1144",false,false,0,0
4209102,"Joinville",5451.61,1,5451.61,-0.238,0,2013,"5sc010107","1144","1","1144",110,17.304,0,0,"1144",false,false,0.096,0
4209102,"Joinville",6172.23,1,6172.23,0.132,0,2014,"5sc010107","1144","1","1144",110,17.304,0,0,"1144",false,false,0.069,-0.129
4209102,"Joinville",7085.56,1,7085.56,0.148,0,2015,"5sc010107","1144","1","1144",110,17.304,0,0,"1144",false,false,0.191,0
4209102,"Joinville",8700.92,1,8700.92,0.228,0,2016,"5sc010107","1144","1","1144",110,17.304,0,0,"1144",false,false,0.168,0
4209102,"Joinville",5518.21,1,5518.21,-0.366,0,2017,"5sc010107","1144","1","1144",110,17.304,0,0,"1144",false,false,-0.051,0
4209102,"Joinville",0,1,0,0,0,2022,"5sc010107","1144","1","1144",110,17.304,0,0,"1144",false,false,-1,0
4209102,"Joinville",0,1,0,0,0,2023,"5sc010107","1144","1","1144",110,17.304,0,0,"1144",false,false,0,0
4209102,"Joinville",380746.39,147,2590.11,,,2003,"5sc010107","1210","1","1210",625,133.45,0,0,"1210",false,false,,
4209102,"Joinville",355223.43,86,4130.51,-0.067,-0.415,2004,"5sc010107","1210","1","1210",625,133.45,0,0,"1210",false,false,,
4209102,"Joinville",492615.81,75,6568.21,0.387,-0.128,2005,"5sc010107","1210","1","1210",625,133.45,0,0,"1210",false,false,,
4209102,"Joinville",661842.65,76,8708.46,0.344,0.013,2006,"5sc010107","1210","1","1210",625,133.45,0,0,"1210",false,false,,
4209102,"Joinville",624129.1,70,8916.13,-0.057,-0.079,2007,"5sc010107","1210","1","1210",625,133.45,0,0,"1210",false,false,,
4209102,"Joinville",802180.19,70,11459.72,0.285,0,2008,"5sc010107","1210","1","1210",625,133.45,0,0,"1210",false,false,0.161,-0.138
4209102,"Joinville",936014.86,76,12315.99,0.167,0.086,2009,"5sc010107","1210","1","1210",625,133.45,0,0,"1210",false,false,0.214,-0.024
4209102,"Joinville",1233992.9,82,15048.69,0.318,0.079,2010,"5sc010107","1210","1","1210",625,133.45,0,0,"1210",false,false,0.202,0.018
4209102,"Joinville",1535297.44,92,16688.02,0.244,0.122,2011,"5sc010107","1210","1","1210",625,133.45,0,0,"1210",false,false,0.183,0.039
4209102,"Joinville",1208989.01,83,14566.13,-0.213,-0.098,2012,"5sc010107","1210","1","1210",625,133.45,0,0,"1210",false,false,0.141,0.035
4209102,"Joinville",1373173.83,89,15428.92,0.136,0.072,2013,"5sc010107","1210","1","1210",625,133.45,0,0,"1210",false,false,0.114,0.049
4209102,"Joinville",1579548.23,91,17357.67,0.15,0.022,2014,"5sc010107","1210","1","1210",625,133.45,0,0,"1210",false,false,0.11,0.037
4209102,"Joinville",1690077.92,90,18778.64,0.07,-0.011,2015,"5sc010107","1210","1","1210",625,133.45,0,0,"1210",false,false,0.065,0.019
4209102,"Joinville",1538631.42,81,18995.45,-0.09,-0.1,2016,"5sc010107","1210","1","1210",625,133.45,0,0,"1210",false,false,0,-0.025
4209102,"Joinville",1836010.65,103,17825.35,0.193,0.272,2017,"5sc010107","1210","1","1210",625,133.45,0,0,"1210",false,false,0.087,0.044
4209102,"Joinville",1876771.75,105,17874.02,0.022,0.019,2018,"5sc010107","1210","1","1210",625,133.45,0,0,"1210",false,false,0.064,0.034
4209102,"Joinville",1662251.34,103,16138.36,-0.114,-0.019,2019,"5sc010107","1210","1","1210",625,133.45,0,0,"1210",false,false,0.01,0.025
4209102,"Joinville",1694781.29,106,15988.5,0.02,0.029,2020,"5sc010107","1210","1","1210",625,133.45,0,0,"1210",false,false,0.001,0.033
4209102,"Joinville",2198014.35,105,20933.47,0.297,-0.009,2021,"5sc010107","1210","1","1210",625,133.45,0,0,"1210",false,false,0.074,0.053
4209102,"Joinville",2886288.01,114,25318.32,0.313,0.086,2022,"5sc010107","1210","1","1210",625,133.45,0,0,"1210",false,false,0.095,0.021
4209102,"Joinville",3011726.56,117,25741.25,0.043,0.026,2023,"5sc010107","1210","1","1210",625,133.45,0,0,"1210",false,false,0.099,0.022
4209102,"Joinville",341.01,1,341.01,,,2003,"5sc010107","1221","1","1221",165,71.647,0,0,"1221",false,false,,
4209102,"Joinville",325,1,325,-0.047,0,2004,"5sc010107","1221","1","1221",165,71.647,0,0,"1221",false,false,,
4209102,"Joinville",3198.52,1,3198.52,0,0,2015,"5sc010107","1221","1","1221",165,71.647,0,0,"1221",false,false,0,0
4209102,"Joinville",69475.73,11,6315.98,,,2003,"5sc010107","1222","1","1222",331,162.489,0,0,"1222",false,false,,
4209102,"Joinville",69304.69,7,9900.67,-0.002,-0.364,2004,"5sc010107","1222","1","1222",331,162.489,0,0,"1222",false,false,,
4209102,"Joinville",109711.85,6,18285.31,0.583,-0.143,2005,"5sc010107","1222","1","1222",331,162.489,0,0,"1222",false,false,,
4209102,"Joinville",88908.27,8,11113.53,-0.19,0.333,2006,"5sc010107","1222","1","1222",331,162.489,0,0,"1222",false,false,,
4209102,"Joinville",111905.89,11,10173.26,0.259,0.375,2007,"5sc010107","1222","1","1222",331,162.489,0,0,"1222",false,false,,
4209102,"Joinville",167305.48,13,12869.65,0.495,0.182,2008,"5sc010107","1222","1","1222",331,162.489,0,0,"1222",false,false,0.192,0.034
4209102,"Joinville",103495.91,14,7392.57,-0.381,0.077,2009,"5sc010107","1222","1","1222",331,162.489,0,0,"1222",false,false,0.084,0.149
4209102,"Joinville",269955.44,20,13497.77,1.608,0.429,2010,"5sc010107","1222","1","1222",331,162.489,0,0,"1222",false,false,0.197,0.272
4209102,"Joinville",156526.04,6,26087.67,-0.42,-0.7,2011,"5sc010107","1222","1","1222",331,162.489,0,0,"1222",false,false,0.12,-0.056
4209102,"Joinville",91779.75,8,11472.47,-0.414,0.333,2012,"5sc010107","1222","1","1222",331,162.489,0,0,"1222",false,false,-0.039,-0.062
4209102,"Joinville",230486.12,8,28810.77,1.511,0,2013,"5sc010107","1222","1","1222",331,162.489,0,0,"1222",false,false,0.066,-0.093
4209102,"Joinville",189033.38,6,31505.56,-0.18,-0.25,2014,"5sc010107","1222","1","1222",331,162.489,0,0,"1222",false,false,0.128,-0.156
4209102,"Joinville",206748.69,10,20674.87,0.094,0.667,2015,"5sc010107","1222","1","1222",331,162.489,0,0,"1222",false,false,-0.052,-0.129
4209102,"Joinville",177740.39,8,22217.55,-0.14,-0.2,2016,"5sc010107","1222","1","1222",331,162.489,0,0,"1222",false,false,0.026,0.059
4209102,"Joinville",382788.12,14,27342.01,1.154,0.75,2017,"5sc010107","1222","1","1222",331,162.489,0,0,"1222",false,false,0.331,0.118
4209102,"Joinville",427920.54,16,26745.03,0.118,0.143,2018,"5sc010107","1222","1","1222",331,162.489,0,0,"1222",false,false,0.132,0.149
4209102,"Joinville",309825.94,14,22130.42,-0.276,-0.125,2019,"5sc010107","1222","1","1222",331,162.489,0,0,"1222",false,false,0.104,0.185
4209102,"Joinville",315941.27,13,24303.18,0.02,-0.071,2020,"5sc010107","1222","1","1222",331,162.489,0,0,"1222",false,false,0.089,0.054
4209102,"Joinville",454578.1,14,32469.86,0.439,0.077,2021,"5sc010107","1222","1","1222",331,162.489,0,0,"1222",false,false,0.207,0.118
4209102,"Joinville",698830.78,18,38823.93,0.537,0.286,2022,"5sc010107","1222","1","1222",331,162.489,0,0,"1222",false,false,0.128,0.052
4209102,"Joinville",657776.54,17,38692.74,-0.059,-0.056,2023,"5sc010107","1222","1","1222",331,162.489,0,0,"1222",false,false,0.09,0.012
4209102,"Joinville",529.39,1,529.39,0,0,2004,"5sc010107","1223","1","1223",136,8.757,0,0,"1223",false,false,,
4209102,"Joinville",5323.4,8,665.43,9.056,7,2005,"5sc010107","1223","1","1223",136,8.757,0,0,"1223",false,false,,
4209102,"Joinville",865.66,1,865.66,-0.837,-0.875,2006,"5sc010107","1223","1","1223",136,8.757,0,0,"1223",false,false,,
4209102,"Joinville",951.22,1,951.22,0.099,0,2007,"5sc010107","1223","1","1223",136,8.757,0,0,"1223",false,false,,
4209102,"Joinville",26363.54,2,13181.77,26.716,1,2008,"5sc010107","1223","1","1223",136,8.757,0,0,"1223",false,false,0,0
4209102,"Joinville",27485.44,2,13742.72,0.043,0,2009,"5sc010107","1223","1","1223",136,8.757,0,0,"1223",false,false,1.203,0.149
4209102,"Joinville",31723.11,1,31723.11,0,0,2012,"5sc010107","1223","1","1223",136,8.757,0,0,"1223",false,false,1.017,0
4209102,"Joinville",79305.8,3,26435.27,1.5,2,2013,"5sc010107","1223","1","1223",136,8.757,0,0,"1223",false,false,0.246,0.084
4209102,"Joinville",79866.85,3,26622.28,0.007,0,2014,"5sc010107","1223","1","1223",136,8.757,0,0,"1223",false,false,0.238,0.084
4209102,"Joinville",4222.31,1,4222.31,-0.947,-0.667,2015,"5sc010107","1223","1","1223",136,8.757,0,0,"1223",false,false,0,0
4209102,"Joinville",32943.19,2,16471.6,6.802,1,2016,"5sc010107","1223","1","1223",136,8.757,0,0,"1223",false,false,0,0
4209102,"Joinville",81980.93,4,20495.23,1.489,1,2017,"5sc010107","1223","1","1223",136,8.757,0,0,"1223",false,false,0.209,0.32
4209102,"Joinville",83138.4,4,20784.6,0.014,0,2018,"5sc010107","1223","1","1223",136,8.757,0,0,"1223",false,false,0.009,0.059
4209102,"Joinville",69725.28,4,17431.32,-0.161,0,2019,"5sc010107","1223","1","1223",136,8.757,0,0,"1223",false,false,-0.027,0.059
4209102,"Joinville",69498.93,4,17374.73,-0.003,0,2020,"5sc010107","1223","1","1223",136,8.757,0,0,"1223",false,false,0.751,0.32
4209102,"Joinville",114570.75,6,19095.13,0.649,0.5,2021,"5sc010107","1223","1","1223",136,8.757,0,0,"1223",false,false,0.283,0.246
4209102,"Joinville",153827.75,7,21975.39,0.343,0.167,2022,"5sc010107","1223","1","1223",136,8.757,0,0,"1223",false,false,0.134,0.118
4209102,"Joinville",146740.91,6,24456.82,-0.046,-0.143,2023,"5sc010107","1223","1","1223",136,8.757,0,0,"1223",false,false,0.12,0.084
4209102,"Joinville",8500,2,4250,,,2003,"5sc010107","1224","1","1224",281,90.82,0,0,"1224",false,false,,
4209102,"Joinville",1420,2,710,0,0,2005,"5sc010107","1224","1","1224",281,90.82,0,0,"1224",false,false,,
4209102,"Joinville",720,1,720,-0.493,-0.5,2006,"5sc010107","1224","1","1224",281,90.82,0,0,"1224",false,false,,
4209102,"Joinville",3041.44,3,1013.81,3.224,2,2007,"5sc010107","1224","1","1224",281,90.82,0,0,"1224",false,false,,
4209102,"Joinville",2008.8,2,1004.4,-0.34,-0.333,2008,"5sc010107","1224","1","1224",281,90.82,0,0,"1224",false,false,-0.251,0
4209102,"Joinville",2099,2,1049.5,0.045,0,2009,"5sc010107","1224","1","1224",281,90.82,0,0,"1224",false,false,0,0
4209102,"Joinville",4109.93,3,1369.98,0.958,0.5,2010,"5sc010107","1224","1","1224",281,90.82,0,0,"1224",false,false,0.237,0.084
4209102,"Joinville",28445.15,4,7111.29,5.921,0.333,2011,"5sc010107","1224","1","1224",281,90.82,0,0,"1224",false,false,1.086,0.32
4209102,"Joinville",30728.59,4,7682.15,0.08,0,2012,"5sc010107","1224","1","1224",281,90.82,0,0,"1224",false,false,0.588,0.059
4209102,"Joinville",30471.55,3,10157.18,-0.008,-0.25,2013,"5sc010107","1224","1","1224",281,90.82,0,0,"1224",false,false,0.723,0.084
4209102,"Joinville",86346.59,7,12335.23,1.834,1.333,2014,"5sc010107","1224","1","1224",281,90.82,0,0,"1224",false,false,1.103,0.285
4209102,"Joinville",40759.72,5,8151.94,-0.528,-0.286,2015,"5sc010107","1224","1","1224",281,90.82,0,0,"1224",false,false,0.582,0.108
4209102,"Joinville",49476.47,6,8246.08,0.214,0.2,2016,"5sc010107","1224","1","1224",281,90.82,0,0,"1224",false,false,0.117,0.084
4209102,"Joinville",168175.67,7,24025.1,2.399,0.167,2017,"5sc010107","1224","1","1224",281,90.82,0,0,"1224",false,false,0.405,0.118
4209102,"Joinville",134027.22,5,26805.44,-0.203,-0.286,2018,"5sc010107","1224","1","1224",281,90.82,0,0,"1224",false,false,0.345,0.108
4209102,"Joinville",137909.56,4,34477.39,0.029,-0.2,2019,"5sc010107","1224","1","1224",281,90.82,0,0,"1224",false,false,0.098,-0.106
