data:text/csv;charset=utf-8,
id_ibge,location,year,wage,num_jobs,wage_avg,bra_id,cnae_id,rca,distance,opp_gain,cnae_1,cnae_3,cnae_6,cbo_diversity,cbo_diversity_eff,num_est,num_jobs_est,cnae_display,bra_rca,wld_rca,wage_growth,num_emp_growth,wage_growth_5,num_emp_growth_5
4209102,"Joinville",2003,8956.41,22,407.11,"5sc010107","a01113",0.062,0.768,0.085,"a","a01","a01113",292,17.426,0,0,"01113",false,false,,,,
4209102,"Joinville",2004,8823.78,21,420.18,"5sc010107","a01113",0.049,0.78,0.049,"a","a01","a01113",292,17.426,0,0,"01113",false,false,-0.015,-0.045,,
4209102,"Joinville",2005,8987.54,15,599.17,"5sc010107","a01113",0.049,0.766,0.116,"a","a01","a01113",292,17.426,0,0,"01113",false,false,0.019,-0.286,,
4209102,"Joinville",2006,10770,18,598.33,"5sc010107","a01113",0.054,0.717,0.238,"a","a01","a01113",292,17.426,0,0,"01113",false,false,0.198,0.2,,
4209102,"Joinville",2007,20980.89,28,749.32,"5sc010107","a01113",0.097,0.73,0.209,"a","a01","a01113",292,17.426,0,0,"01113",false,false,0.948,0.556,,
4209102,"Joinville",2008,9319.56,15,621.3,"5sc010107","a01113",0.039,0.75,0.132,"a","a01","a01113",292,17.426,0,0,"01113",false,false,-0.556,-0.464,0.008,-0.074
4209102,"Joinville",2009,12066.65,13,928.2,"5sc010107","a01113",0.049,0.751,0.109,"a","a01","a01113",292,17.426,0,0,"01113",false,false,0.295,-0.133,0.065,-0.091
4209102,"Joinville",2010,18631.28,22,846.88,"5sc010107","a01113",0.072,0.783,0.002,"a","a01","a01113",292,17.426,0,0,"01113",false,false,0.544,0.692,0.157,0.08
4209102,"Joinville",2011,59917.32,40,1497.93,"5sc010107","a01113",0.206,0.782,-0.017,"a","a01","a01113",292,17.426,0,0,"01113",false,false,2.216,0.818,0.41,0.173
4209102,"Joinville",2012,59205.68,35,1691.59,"5sc010107","a01113",0.185,0.759,0.062,"a","a01","a01113",292,17.426,0,0,"01113",false,false,-0.012,-0.125,0.231,0.046
4209102,"Joinville",2013,17977.94,15,1198.53,"5sc010107","a01113",0.048,0.777,-0.024,"a","a01","a01113",292,17.426,0,0,"01113",false,false,-0.696,-0.571,0.14,0
4209102,"Joinville",2014,21081.63,16,1317.6,"5sc010107","a01113",0.051,0.763,0.034,"a","a01","a01113",292,17.426,0,0,"01113",false,false,0.173,0.067,0.118,0.042
4209102,"Joinville",2015,21990.06,18,1221.67,"5sc010107","a01113",0.05,0.767,-0.026,"a","a01","a01113",292,17.426,0,0,"01113",false,false,0.043,0.125,0.034,-0.039
4209102,"Joinville",2016,47612.53,30,1587.08,"5sc010107","a01113",0.098,0.773,-0.031,"a","a01","a01113",292,17.426,0,0,"01113",false,false,1.165,0.667,-0.045,-0.056
4209102,"Joinville",2017,55853.21,35,1595.81,"5sc010107","a01113",0.1,0.77,-0.024,"a","a01","a01113",292,17.426,0,0,"01113",false,false,0.173,0.167,-0.012,0
4209102,"Joinville",2018,52889.19,30,1762.97,"5sc010107","a01113",0.092,0.791,-0.077,"a","a01","a01113",292,17.426,0,0,"01113",false,false,-0.053,-0.143,0.241,0.149
4209102,"Joinville",2019,18426.7,9,2047.41,"5sc010107","a01113",0.034,0.793,-0.168,"a","a01","a01113",292,17.426,0,0,"01113",false,false,-0.652,-0.7,-0.027,-0.109
4209102,"Joinville",2020,23890.1,10,2389.01,"5sc010107","a01113",0.043,0.788,-0.102,"a","a01","a01113",292,17.426,0,0,"01113",false,false,0.296,0.111,0.017,-0.111
4209102,"Joinville",2021,22741.66,10,2274.17,"5sc010107","a01113",0.037,0.808,-0.265,"a","a01","a01113",292,17.426,0,0,"01113",false,false,-0.048,0,-0.137,-0.197
4209102,"Joinville",2022,4927.94,2,2463.97,"5sc010107","a01113",0.006,0.819,-0.308,"a","a01","a01113",292,17.426,0,0,"01113",false,false,-0.783,-0.8,-0.385,-0.436
4209102,"Joinville",2023,3836.07,2,1918.04,"5sc010107","a01113",0.004,0.846,-0.384,"a","a01","a01113",292,17.426,0,0,"01113",false,false,-0.222,0,-0.408,-0.418
4209102,"Joinville",2003,720,3,240,"5sc010107","a01121",0.01,0.789,0.016,"a","a01","a01121",192,32.174,0,0,"01121",false,false,,,,
4209102,"Joinville",2004,1499.1,4,374.78,"5sc010107","a01121",0.015,0.786,0.007,"a","a01","a01121",192,32.174,0,0,"01121",false,false,1.082,0.333,,
4209102,"Joinville",2005,3268.53,8,408.57,"5sc010107","a01121",0.032,0.773,0.014,"a","a01","a01121",192,32.174,0,0,"01121",false,false,1.18,1,,
4209102,"Joinville",2006,1635.9,3,545.3,"5sc010107","a01121",0.045,0.751,0.133,"a","a01","a01121",192,32.174,0,0,"01121",false,false,-0.499,-0.625,,
4209102,"Joinville",2007,2100.37,3,700.12,"5sc010107","a01121",0.04,0.742,0.227,"a","a01","a01121",192,32.174,0,0,"01121",false,false,0.284,0,,
4209102,"Joinville",2008,697.55,1,697.55,"5sc010107","a01121",0.012,0.756,0.221,"a","a01","a01121",192,32.174,0,0,"01121",false,false,-0.668,-0.667,-0.006,-0.197
4209102,"Joinville",2009,1215.38,1,1215.38,"5sc010107","a01121",0.02,0.749,0.204,"a","a01","a01121",192,32.174,0,0,"01121",false,false,0.742,0,-0.041,-0.242
4209102,"Joinville",2010,0,0,0,"5sc010107","a01121",0,0.774,0.185,"a","a01","a01121",192,32.174,0,0,"01121",false,false,0,0,0,0
4209102,"Joinville",2011,0,0,0,"5sc010107","a01121",0,0.78,0.179,"a","a01","a01121",192,32.174,0,0,"01121",false,false,0,0,0,0
4209102,"Joinville",2012,0,0,0,"5sc010107","a01121",0,0.758,0.258,"a","a01","a01121",192,32.174,0,0,"01121",false,false,0,0,0,0
4209102,"Joinville",2013,0,0,0,"5sc010107","a01121",0,0.764,0.253,"a","a01","a01121",192,32.174,0,0,"01121",false,false,0,0,0,0
4209102,"Joinville",2014,0,0,0,"5sc010107","a01121",0,0.758,0.271,"a","a01","a01121",192,32.174,0,0,"01121",false,false,0,0,0,0
4209102,"Joinville",2015,0,0,0,"5sc010107","a01121",0,0.759,0.248,"a","a01","a01121",192,32.174,0,0,"01121",false,false,0,0,0,0
4209102,"Joinville",2016,0,0,0,"5sc010107","a01121",0,0.754,0.245,"a","a01","a01121",192,32.174,0,0,"01121",false,false,0,0,0,0
4209102,"Joinville",2017,0,0,0,"5sc010107","a01121",0,0.755,0.281,"a","a01","a01121",192,32.174,0,0,"01121",false,false,0,0,0,0
4209102,"Joinville",2018,0,0,0,"5sc010107","a01121",0,0.768,0.209,"a","a01","a01121",192,32.174,0,0,"01121",false,false,0,0,0,0
4209102,"Joinville",2019,0,0,0,"5sc010107","a01121",0,0.761,0.243,"a","a01","a01121",192,32.174,0,0,"01121",false,false,0,0,0,0
4209102,"Joinville",2020,0,0,0,"5sc010107","a01121",0,0.758,0.221,"a","a01","a01121",192,32.174,0,0,"01121",false,false,0,0,0,0
4209102,"Joinville",2021,0,0,0,"5sc010107","a01121",0,0.765,0.185,"a","a01","a01121",192,32.174,0,0,"01121",false,false,0,0,0,0
4209102,"Joinville",2022,0,0,0,"5sc010107","a01121",0,0.765,0.217,"a","a01","a01121",192,32.174,0,0,"01121",false,false,0,0,0,0
4209102,"Joinville",2023,0,0,0,"5sc010107","a01121",0,0.793,0.143,"a","a01","a01121",192,32.174,0,0,"01121",false,false,0,0,0,0
4209102,"Joinville",2003,0,0,0,"5sc010107","a01130",0,0.77,0.113,"a","a01","a01130",335,18.497,0,0,"01130",false,false,,,,
4209102,"Joinville",2004,0,0,0,"5sc010107","a01130",0,0.774,0.019,"a","a01","a01130",335,18.497,0,0,"01130",false,false,0,0,,
4209102,"Joinville",2005,0,0,0,"5sc010107","a01130",0,0.758,0.11,"a","a01","a01130",335,18.497,0,0,"01130",false,false,0,0,,
4209102,"Joinville",2006,800,1,800,"5sc010107","a01130",0.001,0.746,0.161,"a","a01","a01130",335,18.497,0,0,"01130",false,false,0,0,,
4209102,"Joinville",2007,653.33,1,653.33,"5sc010107","a01130",0.001,0.737,0.176,"a","a01","a01130",335,18.497,0,0,"01130",false,false,-0.183,0,,
4209102,"Joinville",2008,500,1,500,"5sc010107","a01130",0.001,0.762,0.165,"a","a01","a01130",335,18.497,0,0,"01130",false,false,-0.235,0,0,0
4209102,"Joinville",2009,600,1,600,"5sc010107","a01130",0.001,0.754,0.166,"a","a01","a01130",335,18.497,0,0,"01130",false,false,0.2,0,0,0
4209102,"Joinville",2010,587,1,587,"5sc010107","a01130",0.001,0.764,0.178,"a","a01","a01130",335,18.497,0,0,"01130",false,false,-0.022,0,0,0
4209102,"Joinville",2011,0,0,0,"5sc010107","a01130",0,0.773,0.15,"a","a01","a01130",335,18.497,0,0,"01130",false,false,0,0,0,0
4209102,"Joinville",2012,0,0,0,"5sc010107","a01130",0,0.755,0.183,"a","a01","a01130",335,18.497,0,0,"01130",false,false,0,0,0,0
4209102,"Joinville",2013,0,0,0,"5sc010107","a01130",0,0.762,0.15,"a","a01","a01130",335,18.497,0,0,"01130",false,false,0,0,0,0
4209102,"Joinville",2014,0,0,0,"5sc010107","a01130",0,0.765,0.149,"a","a01","a01130",335,18.497,0,0,"01130",false,false,0,0,0,0
4209102,"Joinville",2015,0,0,0,"5sc010107","a01130",0,0.756,0.168,"a","a01","a01130",335,18.497,0,0,"01130",false,false,0,0,0,0
4209102,"Joinville",2016,0,0,0,"5sc010107","a01130",0,0.758,0.159,"a","a01","a01130",335,18.497,0,0,"01130",false,false,0,0,0,0
4209102,"Joinville",2017,0,0,0,"5sc010107","a01130",0,0.762,0.157,"a","a01","a01130",335,18.497,0,0,"01130",false,false,0,0,0,0
4209102,"Joinville",2018,0,0,0,"5sc010107","a01130",0,0.775,0.121,"a","a01","a01130",335,18.497,0,0,"01130",false,false,0,0,0,0
4209102,"Joinville",2019,0,0,0,"5sc010107","a01130",0,0.766,0.149,"a","a01","a01130",335,18.497,0,0,"01130",false,false,0,0,0,0
4209102,"Joinville",2020,0,0,0,"5sc010107","a01130",0,0.761,0.136,"a","a01","a01130",335,18.497,0,0,"01130",false,false,0,0,0,0
4209102,"Joinville",2021,0,0,0,"5sc010107","a01130",0,0.771,0.076,"a","a01","a01130",335,18.497,0,0,"01130",false,false,0,0,0,0
4209102,"Joinville",2022,0,0,0,"5sc010107","a01130",0,0.777,0.027,"a","a01","a01130",335,18.497,0,0,"01130",false,false,0,0,0,0
4209102,"Joinville",2023,0,0,0,"5sc010107","a01130",0,0.807,-0.067,"a","a01","a01130",335,18.497,0,0,"01130",false,false,0,0,0,0
4209102,"Joinville",2003,0,0,0,"5sc010107","a01148",0,0.812,-0.227,"a","a01","a01148",70,8.475,0,0,"01148",false,false,,,,
4209102,"Joinville",2004,0,0,0,"5sc010107","a01148",0,0.8,0.035,"a","a01","a01148",70,8.475,0,0,"01148",false,false,0,0,,
4209102,"Joinville",2005,0,0,0,"5sc010107","a01148",0,0.795,-0.009,"a","a01","a01148",70,8.475,0,0,"01148",false,false,0,0,,
4209102,"Joinville",2006,0,0,0,"5sc010107","a01148",0,0.79,-0.015,"a","a01","a01148",70,8.475,0,0,"01148",false,false,0,0,,
4209102,"Joinville",2007,0,0,0,"5sc010107","a01148",0,0.769,0.058,"a","a01","a01148",70,8.475,0,0,"01148",false,false,0,0,,
4209102,"Joinville",2008,0,0,0,"5sc010107","a01148",0,0.766,0.146,"a","a01","a01148",70,8.475,0,0,"01148",false,false,0,0,0,0
4209102,"Joinville",2009,0,0,0,"5sc010107","a01148",0,0.755,0.106,"a","a01","a01148",70,8.475,0,0,"01148",false,false,0,0,0,0
4209102,"Joinville",2010,0,0,0,"5sc010107","a01148",0,0.773,0.135,"a","a01","a01148",70,8.475,0,0,"01148",false,false,0,0,0,0
4209102,"Joinville",2011,0,0,0,"5sc010107","a01148",0,0.775,0.193,"a","a01","a01148",70,8.475,0,0,"01148",false,false,0,0,0,0
4209102,"Joinville",2012,0,0,0,"5sc010107","a01148",0,0.76,0.132,"a","a01","a01148",70,8.475,0,0,"01148",false,false,0,0,0,0
4209102,"Joinville",2013,0,0,0,"5sc010107","a01148",0,0.777,0.081,"a","a01","a01148",70,8.475,0,0,"01148",false,false,0,0,0,0
4209102,"Joinville",2014,0,0,0,"5sc010107","a01148",0,0.774,0.077,"a","a01","a01148",70,8.475,0,0,"01148",false,false,0,0,0,0
4209102,"Joinville",2015,0,0,0,"5sc010107","a01148",0,0.762,0.112,"a","a01","a01148",70,8.475,0,0,"01148",false,false,0,0,0,0
4209102,"Joinville",2016,0,0,0,"5sc010107","a01148",0,0.76,0.137,"a","a01","a01148",70,8.475,0,0,"01148",false,false,0,0,0,0
4209102,"Joinville",2017,0,0,0,"5sc010107","a01148",0,0.761,0.189,"a","a01","a01148",70,8.475,0,0,"01148",false,false,0,0,0,0
4209102,"Joinville",2018,0,0,0,"5sc010107","a01148",0,0.777,0.16,"a","a01","a01148",70,8.475,0,0,"01148",false,false,0,0,0,0
4209102,"Joinville",2019,0,0,0,"5sc010107","a01148",0,0.772,0.195,"a","a01","a01148",70,8.475,0,0,"01148",false,false,0,0,0,0
4209102,"Joinville",2020,0,0,0,"5sc010107","a01148",0,0.778,0.18,"a","a01","a01148",70,8.475,0,0,"01148",false,false,0,0,0,0
4209102,"Joinville",2021,0,0,0,"5sc010107","a01148",0,0.775,0.254,"a","a01","a01148",70,8.475,0,0,"01148",false,false,0,0,0,0
4209102,"Joinville",2022,0,0,0,"5sc010107","a01148",0,0.783,0.169,"a","a01","a01148",70,8.475,0,0,"01148",false,false,0,0,0,0
4209102,"Joinville",2023,0,0,0,"5sc010107","a01148",0,0.81,0.077,"a","a01","a01148",70,8.475,0,0,"01148",false,false,0,0,0,0
4209102,"Joinville",2003,0,0,0,"5sc010107","a01156",0,0.773,0.032,"a","a01","a01156",354,21.173,0,0,"01156",false,false,,,,
4209102,"Joinville",2004,0,0,0,"5sc010107","a01156",0,0.777,0.01,"a","a01","a01156",354,21.173,0,0,"01156",false,false,0,0,,
4209102,"Joinville",2005,0,0,0,"5sc010107","a01156",0,0.772,0.038,"a","a01","a01156",354,21.173,0,0,"01156",false,false,0,0,,
4209102,"Joinville",2006,0,0,0,"5sc010107","a01156",0,0.765,0.121,"a","a01","a01156",354,21.173,0,0,"01156",false,false,0,0,,
4209102,"Joinville",2007,0,0,0,"5sc010107","a01156",0,0.746,0.208,"a","a01","a01156",354,21.173,0,0,"01156",false,false,0,0,,
4209102,"Joinville",2008,0,0,0,"5sc010107","a01156",0,0.764,0.154,"a","a01","a01156",354,21.173,0,0,"01156",false,false,0,0,0,0
4209102,"Joinville",2009,0,0,0,"5sc010107","a01156",0,0.752,0.224,"a","a01","a01156",354,21.173,0,0,"01156",false,false,0,0,0,0
4209102,"Joinville",2010,0,0,0,"5sc010107","a01156",0,0.778,0.194,"a","a01","a01156",354,21.173,0,0,"01156",false,false,0,0,0,0
4209102,"Joinville",2011,0,0,0,"5sc010107","a01156",0,0.781,0.134,"a","a01","a01156",354,21.173,0,0,"01156",false,false,0,0,0,0
4209102,"Joinville",2012,0,0,0,"5sc010107","a01156",0,0.762,0.204,"a","a01","a01156",354,21.173,0,0,"01156",false,false,0,0,0,0
4209102,"Joinville",2013,0,0,0,"5sc010107","a01156",0,0.766,0.229,"a","a01","a01156",354,21.173,0,0,"01156",false,false,0,0,0,0
4209102,"Joinville",2014,0,0,0,"5sc010107","a01156",0,0.761,0.261,"a","a01","a01156",354,21.173,0,0,"01156",false,false,0,0,0,0
4209102,"Joinville",2015,0,0,0,"5sc010107","a01156",0,0.757,0.261,"a","a01","a01156",354,21.173,0,0,"01156",false,false,0,0,0,0
4209102,"Joinville",2016,0,0,0,"5sc010107","a01156",0,0.763,0.261,"a","a01","a01156",354,21.173,0,0,"01156",false,false,0,0,0,0
4209102,"Joinville",2017,0,0,0,"5sc010107","a01156",0,0.758,0.273,"a","a01","a01156",354,21.173,0,0,"01156",false,false,0,0,0,0
4209102,"Joinville",2018,0,0,0,"5sc010107","a01156",0,0.767,0.257,"a","a01","a01156",354,21.173,0,0,"01156",false,false,0,0,0,0
4209102,"Joinville",2019,0,0,0,"5sc010107","a01156",0,0.764,0.254,"a","a01","a01156",354,21.173,0,0,"01156",false,false,0,0,0,0
4209102,"Joinville",2020,0,0,0,"5sc010107","a01156",0,0.761,0.244,"a","a01","a01156",354,21.173,0,0,"01156",false,false,0,0,0,0
4209102,"Joinville",2021,0,0,0,"5sc010107","a01156",0,0.776,0.181,"a","a01","a01156",354,21.173,0,0,"01156",false,false,0,0,0,0
4209102,"Joinville",2022,0,0,0,"5sc010107","a01156",0,0.781,0.114,"a","a01","a01156",354,21.173,0,0,"01156",false,false,0,0,0,0
4209102,"Joinville",2023,0,0,0,"5sc010107","a01156",0,0.807,0.042,"a","a01","a01156",354,21.173,0,0,"01156",false,false,0,0,0,0
4209102,"Joinville",2006,0,0,0,"5sc010107","a01164",0,0.771,0.076,"a","a01","a01164",153,17.371,0,0,"01164",false,false,0,0,,
4209102,"Joinville",2007,0,0,0,"5sc010107","a01164",0,0.751,0.086,"a","a01","a01164",153,17.371,0,0,"01164",false,false,0,0,,
4209102,"Joinville",2008,0,0,0,"5sc010107","a01164",0,0.762,0.065,"a","a01","a01164",153,17.371,0,0,"01164",false,false,0,0,0,0
4209102,"Joinville",2009,0,0,0,"5sc010107","a01164",0,0.761,0.138,"a","a01","a01164",153,17.371,0,0,"01164",false,false,0,0,0,0
4209102,"Joinville",2010,0,0,0,"5sc010107","a01164",0,0.776,0.068,"a","a01","a01164",153,17.371,0,0,"01164",false,false,0,0,0,0
4209102,"Joinville",2011,0,0,0,"5sc010107","a01164",0,0.781,0.012,"a","a01","a01164",153,17.371,0,0,"01164",false,false,0,0,0,0
4209102,"Joinville",2012,0,0,0,"5sc010107","a01164",0,0.754,0.059,"a","a01","a01164",153,17.371,0,0,"01164",false,false,0,0,0,0
4209102,"Joinville",2013,0,0,0,"5sc010107","a01164",0,0.783,-0.051,"a","a01","a01164",153,17.371,0,0,"01164",false,false,0,0,0,0
4209102,"Joinville",2014,0,0,0,"5sc010107","a01164",0,0.782,-0.032,"a","a01","a01164",153,17.371,0,0,"01164",false,false,0,0,0,0
4209102,"Joinville",2015,0,0,0,"5sc010107","a01164",0,0.77,-0.013,"a","a01","a01164",153,17.371,0,0,"01164",false,false,0,0,0,0
4209102,"Joinville",2016,0,0,0,"5sc010107","a01164",0,0.761,0.065,"a","a01","a01164",153,17.371,0,0,"01164",false,false,0,0,0,0
4209102,"Joinville",2017,0,0,0,"5sc010107","a01164",0,0.763,0.063,"a","a01","a01164",153,17.371,0,0,"01164",false,false,0,0,0,0
4209102,"Joinville",2018,0,0,0,"5sc010107","a01164",0,0.776,0.05,"a","a01","a01164",153,17.371,0,0,"01164",false,false,0,0,0,0
4209102,"Joinville",2019,0,0,0,"5sc010107","a01164",0,0.767,0.17,"a","a01","a01164",153,17.371,0,0,"01164",false,false,0,0,0,0
4209102,"Joinville",2020,0,0,0,"5sc010107","a01164",0,0.78,0.074,"a","a01","a01164",153,17.371,0,0,"01164",false,false,0,0,0,0
4209102,"Joinville",2021,0,0,0,"5sc010107","a01164",0,0.774,0.057,"a","a01","a01164",153,17.371,0,0,"01164",false,false,0,0,0,0
4209102,"Joinville",2022,0,0,0,"5sc010107","a01164",0,0.79,-0.142,"a","a01","a01164",153,17.371,0,0,"01164",false,false,0,0,0,0
4209102,"Joinville",2023,0,0,0,"5sc010107","a01164",0,0.811,-0.125,"a","a01","a01164",153,17.371,0,0,"01164",false,false,0,0,0,0
4209102,"Joinville",2003,5010.38,12,417.53,"5sc010107","a01199",0.179,0.788,-0.069,"a","a01","a01199",266,18.115,0,0,"01199",false,false,,,,
4209102,"Joinville",2004,8813,22,400.59,"5sc010107","a01199",0.281,0.775,-0.112,"a","a01","a01199",266,18.115,0,0,"01199",false,false,0.759,0.833,,
4209102,"Joinville",2005,10225.7,23,444.6,"5sc010107","a01199",0.297,0.768,-0.171,"a","a01","a01199",266,18.115,0,0,"01199",false,false,0.16,0.045,,
4209102,"Joinville",2006,3348.2,6,558.03,"5sc010107","a01199",0.033,0.774,-0.017,"a","a01","a01199",266,18.115,0,0,"01199",false,false,-0.673,-0.739,,
4209102,"Joinville",2007,18579.97,25,743.2,"5sc010107","a01199",0.154,0.761,-0.001,"a","a01","a01199",266,18.115,0,0,"01199",false,false,4.549,3.167,,
4209102,"Joinville",2008,16751.71,21,797.7,"5sc010107","a01199",0.136,0.774,-0.082,"a","a01","a01199",266,18.115,0,0,"01199",false,false,-0.098,-0.16,0.273,0.118
4209102,"Joinville",2009,6897.29,10,689.73,"5sc010107","a01199",0.052,0.761,-0.047,"a","a01","a01199",266,18.115,0,0,"01199",false,false,-0.588,-0.524,-0.048,-0.146
4209102,"Joinville",2010,21504.36,21,1024.02,"5sc010107","a01199",0.144,0.798,-0.136,"a","a01","a01199",266,18.115,0,0,"01199",false,false,2.118,1.1,0.16,-0.018
4209102,"Joinville",2011,3433.4,4,858.35,"5sc010107","a01199",0.02,0.797,-0.183,"a","a01","a01199",266,18.115,0,0,"01199",false,false,-0.84,-0.81,0.005,-0.078
4209102,"Joinville",2012,2057.34,2,1028.67,"5sc010107","a01199",0.011,0.762,-0.042,"a","a01","a01199",266,18.115,0,0,"01199",false,false,-0.401,-0.5,-0.356,-0.397
4209102,"Joinville",2013,2896.22,2,1448.11,"5sc010107","a01199",0.013,0.775,-0.024,"a","a01","a01199",266,18.115,0,0,"01199",false,false,0.408,0,-0.296,-0.375
4209102,"Joinville",2014,6857.36,6,1142.89,"5sc010107","a01199",0.027,0.765,0.008,"a","a01","a01199",266,18.115,0,0,"01199",false,false,1.368,2,-0.001,-0.097
4209102,"Joinville",2015,6067.08,4,1516.77,"5sc010107","a01199",0.021,0.765,0.018,"a","a01","a01199",266,18.115,0,0,"01199",false,false,-0.115,-0.333,-0.224,-0.282
4209102,"Joinville",2016,6989.78,5,1397.96,"5sc010107","a01199",0.02,0.766,0.028,"a","a01","a01199",266,18.115,0,0,"01199",false,false,0.152,0.25,0.153,0.046
4209102,"Joinville",2017,13504.03,10,1350.4,"5sc010107","a01199",0.037,0.768,0.039,"a","a01","a01199",266,18.115,0,0,"01199",false,false,0.932,1,0.457,0.38
4209102,"Joinville",2018,22926.82,13,1763.6,"5sc010107","a01199",0.06,0.786,-0.024,"a","a01","a01199",266,18.115,0,0,"01199",false,false,0.698,0.3,0.513,0.454
4209102,"Joinville",2019,22431.48,12,1869.29,"5sc010107","a01199",0.064,0.782,-0.016,"a","a01","a01199",266,18.115,0,0,"01199",false,false,-0.022,-0.077,0.267,0.149
4209102,"Joinville",2020,22129.46,10,2212.95,"5sc010107","a01199",0.065,0.778,0.035,"a","a01","a01199",266,18.115,0,0,"01199",false,false,-0.013,-0.167,0.295,0.201
4209102,"Joinville",2021,18601.75,9,2066.86,"5sc010107","a01199",0.046,0.779,0.005,"a","a01","a01199",266,18.115,0,0,"01199",false,false,-0.159,-0.1,0.216,0.125
4209102,"Joinville",2022,12806.04,6,2134.34,"5sc010107","a01199",0.027,0.785,-0.007,"a","a01","a01199",266,18.115,0,0,"01199",false,false,-0.312,-0.333,-0.011,-0.097
4209102,"Joinville",2023,11005.16,5,2201.03,"5sc010107","a01199",0.019,0.809,-0.098,"a","a01","a01199",266,18.115,0,0,"01199",false,false,-0.141,-0.167,-0.137,-0.174
4209102,"Joinville",2006,19906.53,35,568.76,"5sc010107","a01211",0.543,0.761,-0.042,"a","a01","a01211",238,17.925,0,0,"01211",false,false,0,0,,
4209102,"Joinville",2007,30944.7,50,618.89,"5sc010107","a01211",0.706,0.755,-0.053,"a","a01","a01211",238,17.925,0,0,"01211",false,false,0.554,0.429,,
4209102,"Joinville",2008,36739.56,54,680.36,"5sc010107","a01211",0.723,0.767,-0.044,"a","a01","a01211",238,17.925,0,0,"01211",false,false,0.187,0.08,0,0
4209102,"Joinville",2009,52193.34,67,779.01,"5sc010107","a01211",0.896,0.761,-0.099,"a","a01","a01211",238,17.925,0,0,"01211",false,false,0.421,0.241,0,0
4209102,"Joinville",2010,55944.46,65,860.68,"5sc010107","a01211",0.782,0.788,-0.125,"a","a01","a01211",238,17.925,0,0,"01211",false,false,0.072,-0.03,0,0
4209102,"Joinville",2011,64993.67,69,941.94,"5sc010107","a01211",0.828,0.771,-0.096,"a","a01","a01211",238,17.925,0,0,"01211",false,false,0.162,0.062,0.267,0.145
4209102,"Joinville",2012,76795.15,70,1097.07,"5sc010107","a01211",0.845,0.752,-0.078,"a","a01","a01211",238,17.925,0,0,"01211",false,false,0.182,0.014,0.199,0.07
4209102,"Joinville",2013,86982.89,70,1242.61,"5sc010107","a01211",0.782,0.757,-0.038,"a","a01","a01211",238,17.925,0,0,"01211",false,false,0.133,0,0.188,0.053
4209102,"Joinville",2014,89265.89,61,1463.38,"5sc010107","a01211",0.714,0.748,-0.019,"a","a01","a01211",238,17.925,0,0,"01211",false,false,0.026,-0.129,0.113,-0.019
4209102,"Joinville",2015,77234.54,59,1309.06,"5sc010107","a01211",0.554,0.746,-0.016,"a","a01","a01211",238,17.925,0,0,"01211",false,false,-0.135,-0.033,0.067,-0.019
4209102,"Joinville",2016,95002.71,63,1507.98,"5sc010107","a01211",0.593,0.75,0.015,"a","a01","a01211",238,17.925,0,0,"01211",false,false,0.23,0.068,0.079,-0.018
4209102,"Joinville",2017,102910.49,69,1491.46,"5sc010107","a01211",0.576,0.761,0.012,"a","a01","a01211",238,17.925,0,0,"01211",false,false,0.083,0.095,0.06,-0.003
4209102,"Joinville",2018,99803.65,71,1405.69,"5sc010107","a01211",0.511,0.78,-0.129,"a","a01","a01211",238,17.925,0,0,"01211",false,false,-0.03,0.029,0.028,0.003
4209102,"Joinville",2019,100496.49,66,1522.67,"5sc010107","a01211",0.485,0.774,-0.104,"a","a01","a01211",238,17.925,0,0,"01211",false,false,0.007,-0.07,0.024,0.016
4209102,"Joinville",2020,71890.01,46,1562.83,"5sc010107","a01211",0.347,0.761,-0.062,"a","a01","a01211",238,17.925,0,0,"01211",false,false,-0.285,-0.303,-0.014,-0.049
4209102,"Joinville",2021,78373.51,55,1424.97,"5sc010107","a01211",0.331,0.771,-0.1,"a","a01","a01211",238,17.925,0,0,"01211",false,false,0.09,0.196,-0.038,-0.027
4209102,"Joinville",2022,80420.74,48,1675.43,"5sc010107","a01211",0.264,0.778,-0.112,"a","a01","a01211",238,17.925,0,0,"01211",false,false,0.026,-0.127,-0.048,-0.07
4209102,"Joinville",2023,99118.1,53,1870.15,"5sc010107","a01211",0.251,0.803,-0.148,"a","a01","a01211",238,17.925,0,0,"01211",false,false,0.232,0.104,-0.001,-0.057
4209102,"Joinville",2003,30385.47,72,422.02,"5sc010107","a01229",1.141,0.783,-0.315,"a","a01","a01229",186,9.091,0,0,"01229",true,false,,,,
4209102,"Joinville",2004,35686.42,85,419.84,"5sc010107","a01229",1.157,0.783,-0.344,"a","a01","a01229",186,9.091,0,0,"01229",true,false,0.174,0.181,,
4209102,"Joinville",2005,39615.15,77,514.48,"5sc010107","a01229",1.218,0.761,-0.323,"a","a01","a01229",186,9.091,0,0,"01229",true,false,0.11,-0.094,,
4209102,"Joinville",2006,28479.12,55,517.8,"5sc010107","a01229",0.721,0.77,-0.265,"a","a01","a01229",186,9.091,0,0,"01229",false,false,-0.281,-0.286,,
4209102,"Joinville",2007,34507.95,55,627.42,"5sc010107","a01229",0.753,0.755,-0.197,"a","a01","a01229",186,9.091,0,0,"01229",false,false,0.212,0,,
